price,transaction,title,city,region,description,surface,bathrooms,rooms
240000.0,sale,Appartement s2 à Ezzahra ,ben arous,ezzahra,"A Vendre à Ezzahra, Un appartement s+2 au 1er étage , composé d'un salon avec balcon , une cuisine avec éléments, une salle de bain et deux chambres à coucher avec dressing chacune. Chauffage central et une place de parking sous-sol. 🏡👉90 m2 💰👉240 000 MD ☎👉 Afficher le numéro Afficher le numéro 49 (whats'up) Pour Plus d'informations veuillez nous contacter sur les numéros affichés ou bien envoyez nous un message privé, n'hésitez pas à poser vos questions!",90,1.0,2
309993.0,sale,Aprt S+3 Manar 1,tunis,manar 1,A vendre un appartement spacieux S+3 à Manar 1 côté école hannibal. dressings dans chaque chambre. place parking sous sol. vue dégagée. orientation sud-est.,120,1.0,3
680000.0,sale,A VENDRE S+2 – AIN ZAGHOUAN – TEL 52156061 – FB.6251,tunis,ain zaghouan sud,"FB.6251 Contacter notre conseiller en immobilier au Afficher le numéro – Afficher le numéro – Afficher le numéro. A vendre des appartement S+2 encours de construction direct promoteur de qualité exceptionnelle inégalée à Ain Zaghouan Sud sur la route de la Marsa GP9 dans une résidence R+5 bien sécurisée et bien gardée .il se compose d’un salon avec balcon, une cuisine très bien équipée et 2 chambres à coucher l’une avec suite parental, plus une salle de douche . L’appartement est installé d’un chauffage centrale et climatisation central. Agence Immobilière ARI.",132,2.0,2
500000.0,sale,À vendre bel appartemet neuf s3 à gammarth,tunis,gammarth,"RÉF: SVF 922 Soukra Négoce vus propose à la vente un bel appartement lumineux avec une grande terrasse situé dans résidence calme et bien gardée à Gammarth. La partie jour se compose d'un salon lumineux avec une belle terrasse, une cuisine avec un séchoir, une salle d'eau invités La partie nuit se compose d'une suite parentale avec dressings et une terrasse , deux chambres à coucher avec dressings et une salle de bain commune. une place de parking et disponible ** Prix de vente: 500 MD 𝙋𝙤𝙪𝙧 𝙥𝙡𝙪𝙨 𝙙𝙚 𝙧𝙚𝙣𝙨𝙚𝙞𝙜𝙣𝙚𝙢𝙚𝙣𝙩𝙨 𝙘𝙤𝙣𝙩𝙖𝙘𝙩𝙚𝙯-𝙣𝙤𝙪𝙨 :  Afficher le numéro / Afficher le numéro ""𝙄𝙣𝙨𝙥𝙞𝙧𝙚́ 𝙙𝙚 𝙫𝙤𝙨 𝙗𝙚𝙨𝙤𝙞𝙣𝙨""",190,3.0,1
195000.0,sale,A VENDRE S+1 – EL WAHAT– TEL 51003953 – FB.6319,tunis,aouina,"FB.6319 Contacter notre conseiller en immobilier au Afficher le numéro / Afficher le numéro / Afficher le numéro A vendre un appartement S+1 au 1er étage jamais habité et bien orienté dans une résidence bien sécurisé située à Cité El Wahat. Il se compose d’un salon , une cuisine bien équipée avec séchoir, une chambre à coucher et une salle de douche. L’appartement est installé d’un chauffage central . Enregistrement 1% Agence Immobilière ARI",58.6,1.0,1
229000.0,sale,A VENDRE S+2 – WAHAT – TEL 56306032– FB.6348,tunis,aouina,"FB.6348 A vendre un appartement S+2 encours de construction à Cité Wahat dans une résidence R+7 gardé et securisé proche de toute commodité. Compose de deux chambres dont une avec balcon , salon , salle de douche, cuisine bien équipé avec plaque hotte four plus un sechoir . L’appartement est installé d’un Chauffage central . NB: Rémise de clés Fin 2024 le prix : si le paiement cache Enregistrement : 1% Contacter notre conseiller en immobilier au Afficher le numéro/ Afficher le numéro / Afficher le numéro Agence Immobilière ARI",81,1.0,2
410000.0,sale,A vendre S2 avec grande terrasse à Ennasr 2,ariana,ennasr 2,"La maison de l’immobilier vous propose la vente d’un appartement bien entretenu, occupant le sixième et le dernier étage d'une résidence bien entretenue et équipée d’un double ascenseur à Ennasr 2. A l’entrée, une porte ouvre sur une terrasse de 40 m² avec une vue panoramique, offrant ainsi un espace extérieur agréable pour se détendre et profiter de la vue dégagée. Le hall d'entrée muni des espaces de rangements dessert la pièce de vie, baignée de lumière naturelle donnant sur un balcon de 10 m². La cuisine est aménagée et équipée par une plaque de cuisson, une hotte aspirante et un four électrique avec un accès à un séchoir exploitable. La partie nuit se compose de deux chambres à coucher chacune avec des placards se partagent une salle de bain commune. L'appartement est équipé d'un chauffage central. Deux places de parking au sous-sol sont réservées pour les futurs habitants",121,1.0,2
485000.0,sale,A vendre s+3 titré 173 m² à El Menzah 9 C,tunis,menzah 9,"En exclusivité, la maison de l'immobilier vous propose la vente d'un spacieux appartement très bien entretenu situé à proximité de toutes les commodités à El Menzah 9 C. L'entrée donne sur un hall de réception qui dessert un double salon lumineux qui donne accès sur une terrasse exploitable. Une cuisine aménagée et équipée et complétée par un séchoir et une salle d'eau invités compètent ce compartiment. La partie nuit loge une suite parentale avec sa propre salle de bain et dressing. les deux autres chambres dont une avec terrasse se partagent une salle de bain commune. Une place de parking et cellier sont réservés au futur propriétaire. Cet appartement est équipé par le chauffage central, de la climatisation en split système, des volets électriques, double vitrage, d'un système d'alarme et de vidéo phone ",173,2.0,3
320000.0,sale,S+3 à la résidence Ben Mahmoud cité olympique ,tunis,cite olympique,"Cet appartement de type S+3, situé au premier étage, comprend trois chambres ainsi qu'un salon spacieux avec un balcon vaste et un point d'eau, une salle de bain, et une cuisine lumineuse. Niché dans un quartier résidentiel calme , il offre un cadre de vie idéal à proximité des écoles, commerces et transports en commun. Une place de parking collective.",125,2.0,4
210000.0,sale,S+3 à vendre à la cité olympique ,tunis,cite olympique,"Cet appartement S+3 situé au 3ème étage, doté d'un point d'eau et une salle de bain, d'un balcon attenant au salon, trois chambres avec dressings et d'une cuisine spacieuse. Niché dans un quartier résidentiel paisible, il offre un cadre de vie idéal à proximité des écoles, commerces et transports en commun. Une place de parking est disponible.",90,2.0,3
180000.0,sale,Bel S+1 Titré Ennasr 2,ariana,ennasr 2," VAN 034 On met à la vente à Ennasr 2 un bel appartement s+1 avec titre foncier individuel situé au 5ème étage d’une résidence avec ascenseur, proche de toutes commodités : Poste, Monoprix, MG, commerces, Transport etc. ; la résidence est bien sécurisée et se trouve juste à 1 min de toutes les commodités. L’appartement se compose d’un salon, d’une chambre à coucher avec dressing, d’une salle de bain, d’une cuisine meublée et équipée de plaque, hotte et four et d’un séchoir. Il est doté de chauffage central, de climatiseur et d’une place de parking au sous-sol. Prix de vente 180 mille dinars négociable Pour plus de renseignements, merci de contacter notre Agence M&F IMMO au Afficher le numéro ",65,1.0,1
270000.0,sale,Apt S+2 El Manar 2,tunis,manar 2,"VAM 007 A vendre à El Manar 2, un appartement S+2 d'une superficie de 95 m² d’une orientation Est, situé au 1er étage avec ascenseur dans une résidence calme et sécurisée à quelques minutes de toutes commodités L'appartement est composé d'un salon salle à manger avec, de deux chambres à coucher, d'une salle de bain, d’une cuisine meublée équipée de plaque, d’un séchoir et d’une place de parking à l’intérieur de la résidence. L'appartement est équipé de chauffage central et du gaz de ville. Prix de vente 270 milles dinars. Pour plus d’informations, merci de contacter notre Agence Immobilière au Afficher le numéro ",95,1.0,2
240000.0,sale,Apt S+3 Menzah 5,ariana,menzah 5,"VAM 013 A vendre à El Menzah 5 un appartement S+3 d'une superficie de 114 m², situé au 3ème étage sans ascenseur dans une résidence calme et sécurisée, proche de toutes commodités L'appartement est composé d'un salon salle à manger avec balcon, de trois chambres à coucher, d'une salle de bain, d'une salle d'eau, d'une cuisine meublée et d'un séchoir. L'appartement est équipé de chauffage central et du gaz de ville. Prix de vente 240 milles dinars. Pour plus d’informations, merci de contacter notre Agence Immobilière au Afficher le numéro ",114,2.0,3
220000.0,sale,Apt S+2 avec titre à El Menzah 7,ariana,menzah 7,"VAM 014 A vendre à El Menzah 7 près Le Grand Hôtel un appartement S+2 avec titre foncier individuel, situé au rez de chaussé d’un immeuble dans un quartier calme et sécurisé tout près d’Ennasr 2. L’appartement est composé d’un salon avec balcon, de 2 chambres à coucher, d’une salle de bain, d’une cuisine et d’un séchoir. Prix de vente 220 milles dinars. Pour plus d’informations, merci de contacter notre Agence M&F IMMO au Afficher le numéro ",80,1.0,2
120000.0,sale,Apt S+3 cité la santé Borj Louzir,ariana,borj louzir,"VAA 006 A vendre un Appartement S+3 à cité la santé Borj Louzir Ariana situé au 1er étage d’une résidence calme et sécurisée dans un quartier résidentiel. L’appartement est composé d’un salon avec balcon, de 3 chambres à coucher, d’une cuisine meublée et équipée de plaque et hotte et d’une salle d’eau avec douche. NB : Appartement avec un Titre foncier individuel. Prix : 120.000d Pour plus d’informations, merci de contacter notre agence immobilière M&F IMMO : TEL : Afficher le numéro ",78,1.0,3
195000.0,sale,Apt S+1 Titré Riadh Landalous,ariana,riadh andalous," VAR 004 On met à la vente à Riadh Landalous un bel appartement s+1 avec titre foncier individuel situé au 4ème étage d’une résidence avec ascenseur. ; la résidence est calme et bien sécurisée. L’appartement se compose d’un grand salon, d’une chambre à coucher avec dressing, d’une salle de bain, d’une cuisine meublée et équipée de plaque, hotte et four et d’un séchoir. L’appartement est doté de chauffage central, de climatiseurs et d’une place de parking au sous-sol. Prix de vente 195 mille dinars. Pour plus de renseignements, merci de contacter notre Agence M&F IMMO au Afficher le numéro ",69,1.0,1
345000.0,sale,Bel S+3 titré Hédi Nouira Ennasr 2 ,ariana,ennasr 2,"VAN 033 A vendre un appartement S+3 avec titre foncier individuel de haut standing à Ennasr 2 situé en mezzanine d’une résidence proche de toutes commodités donnant sur l’Avenue Hédi Nouira . L’appartement est composé de : Un salon salle à manger 3 chambres à coucher Une cuisine équipée de plaque, four et hotte. 1 salle de bain 1 salle d’eau 1 séchoir Une terrasse 2 climatiseurs. Chauffage central et placards 1 place de parking au sous-sol Prix de vente 345 milles dinars Pour plus de renseignements, merci de contacter notre Agence M&F IMMO au Afficher le numéro ",147,2.0,1
610000.0,sale,Bel et Grand S+4 Ennasr 2,ariana,ennasr 2,"VAN 024 A vendre à Ennasr 2 un bel appartement S+4 spacieux avec titre foncier individuel, d’une superficie de 205 m² avec une grande terrasse de 120 m² situé au troisième étage d'une belle résidence calme, sécurisée et proche de Slim School et du nouveau mal. L’appartement est composé d’une partie jour comprenant un grand salon en marbre blanc qui donne sur une belle terrasse, un séjour, une salle d'eau invités et une grande cuisine équipée d’éléments de rangement, de plaque, four et hotte, lave-vaisselle et d’un séchoir. La partie nuit comprend une suite parentale, 3 chambres à coucher avec dressing et 2 salles de bain. L’appartement est doté d’une grande terrasse de 120 m², de chauffage central, de climatiseurs, un garage et un abri voiture. Prix de vente 610 milles dinars. Pour plus d’informations, merci de contacter l’Agence M&F IMMO au Afficher le numéro ",205,3.0,4
300000.0,sale,Appartement à vendre Rue Aljazira Tunis,tunis,tunis,"A vendre un appartement S+3 situé à rue Al jazira Tunis dans un immeuble contenant 4 appartements. L'appartement contient un hall et 3 grandes pièces, chacune est équipée d'un climatiseur. L'une d'elle est équipée d'une belle cheminée. Cuisine, Salle d'eau et salle de bain. Le revêtemet sol est en marbre. Chauffage central sur tout l'appartement.",160,2.0,3
310000.0,sale,S+3 Ennasr 2,ariana,ennasr 2," VAN 032 A vendre un appartement S+3 de haut standing à Ennasr 2 situé au 6ème étage d’une résidence sur l’Avenue Hédi Nouira gardée et sécurisée avec 2 ascenseurs, accès rapide et proche de toutes commodités avec une vue panoramique. L’appartement est composé de : Un salon salle à manger 3 chambres à coucher Une cuisine équipée de plaque, four et hotte. 1 salle de bain 1 salle d’eau 1 séchoir Un balcon 3 climatiseurs. Chauffage central et placards 1 place de parking pour 2 voitures au sous-sol avec porte commandée Prix de vente 310 milles dinars Pour plus de renseignements, merci de contacter notre Agence M&F IMMO au Afficher le numéro ",120,2.0,310000
275000.0,sale,Apt S+2 à vendre à Ennasr 2,ariana,ennasr 2,"VAN 030 A vendre un bel appartement S+2 à Ennasr 2 avec un titre foncier individuel situé au RDC d’une résidence R+2 dans un emplacement idéal proche de toutes les commodités. L’appartement est composé d’un grand salon avec un balcon, de deux chambres à coucher avec des dressings et un balcon avec une vue sur le jardin, d’une cuisine aménagée et équipée de plaque, hotte et four, un séchoir et une salle de bain. L’appartement est doté de chauffage central et de climatiseurs. Prix de vente : 275000 DT Pour plus d’informations, merci de contacter notre Agence Immobilière M&F IMMO : Afficher le numéro ",120,1.0,2
1570000.0,sale,شقة للبيع,manouba,denden,للبيع شقة بالطابق الأول متكونة من غرفتين و قاعة جلوس و مطبخ و بيت استحمام و مأوى للسيارات المكان : الدندان ,90,2.0,3
165000.0,sale,A vendre idéal appartement s+3 Yasminatte,ben arous,ben arous,A vendre appartement s+3 2èm etage yasminat se compose de 4 pièces (salon+chombre de dresing +3 chambres ) cuisine + salle de bain+ balcon ▪︎ gaz de ville superficie: 115m Prix discutable: 170 M pour plus d'informations tel wats : Afficher le numéro,115,1.0,3
1116800.0,sale,"Duplex (A05) de 243,58 m² au RDC",ariana,chotrana 2,"Cet appartement est situé au RDC d’une résidence proche de toutes les commodités à Chotrana 2. Il développe 243,58 m² et s'organise en Duplex. Les superficies des Duplex varient de 243,58 m² à 275,83m²,ouvrant sur des larges terrasses avec des superficies allant de 35,78 m² à 145,57 m²ou des jardins privatifs. Tout le duplex est muni de chauffage et de climatisation central. Une place de parking est disponible. Remise des clés Juin 2026. Prix : 3250 /m²",243.58,2.0,3
295000.0,sale,A VENDRE UN APPARTEMENT S+3 HST A EZZAHRA,ben arous,ezzahra,"A vendre un appartement S+3 HST à Ezzahra au deuxième étage dans une petite résidence calme et sécurisée Il est composé d’un salon avec un grand balcon, d’une salle d’eau pour les invités, de trois chambres à coucher dont deux avec des dressings, d’une cuisine aménagée avec des éléments de rangements et équipée par « plaque, hotte, four » et un accès au séchoir et d’une salle de bain Superficie : 134 m² Chauffage central, deux climatiseurs, moustiquaires, place de parking sont disponibles Prix : 295.000 dt Pour plus d’information ou bien pour une visite gratuite veuillez nous contactez sur : Afficher le numéro / Afficher le numéro",134,2.0,3
108000.0,sale,A VENDRE UN APPARTEMENT S+1 RDC A EZZAHRA,ben arous,ezzahra,"A vendre un appartement S+1 au rez-de-chaussée à Ezzahra dans une résidence calme et sécurisé Il est composé d’un salon, d’une chambre à coucher, d’une cuisine aménagée avec des éléments et un placard et un accès au séchoir et d’une salle d’eau avec douche Place de parking est disponible Prix : 108.000 dt Pour plus d’information ou bien pour une visite gratuite veuillez nous contactez sur : Afficher le numéro / Afficher le numéro",50,1.0,2
178000.0,sale,A VENDRE UN APPARTEMENT S+3 A EZZAHRA,ben arous,ezzahra,"A vendre un appartement S+3 a ezzahra au deuxième étage dans une résidence calme et sécurisé Il est composé d’un salon lumineux grâce à un balcon qui a une vue dégagée, d’une salle d’eau pour les invités, d’un grand placard au couloir, de trois chambres à coucher dont une avec un placard et l’autre avec un grand dressing, d’une cuisine aménagée avec des éléments de rangements et équipée par « hotte » et un accès au séchoir et d’une salle de bain Chauffage central et place de parking sont disponibles Prix : 178.000 dt Pour plus d’information ou bien pour une visite gratuite veuillez nous contactez sur : Afficher le numéro / Afficher le numéro",100,2.0,3
169000.0,sale,A VENDRE UN APPARTEMENT S+2 HST A H.CHATT Côté MER,ben arous,hammam chott,"A vendre un appartement s+2 HST à h.chatt côté mer au troisième étage avec ascenseur dans une résidence calme et sécurisé à cinq minutes de la gare Il est composé d’un salon, de deux chambres à coucher avec des balcons et dont une avec un dressing, d’une cuisine aménagée avec des éléments de rangement et équipée par « plaque, hotte, fou » et un accès au séchoir et d’une salle de bain Superficie : 80m² Chauffage central et un climatiseur sont disponibles Prix : 169.000 dt Pour plus d’information ou bien pour une visite gratuite veuillez nous contactez sur : Afficher le numéro / Afficher le numéro",80,1.0,2
320000.0,sale,A VENDRE UN APPARTEMENT S+3 A RADES MELIANE ,ben arous,rades,"A vendre un appartement s+3 au premier étage à rades meliane à cinq minutes de la gare dans une résidence calme et sécurisé Il est composé d’un salon avec un balcon, d’une salle d’eau pour les invités, d’une cuisine aménagée avec des éléments de rangement et un accès au séchoir, de trois chambres à coucher dont une avec un placard et d’une salle de bain Chauffage central et place de parking sont disponibles Superficie : 147 m² Prix : 320.000 dt Pour plus d’informations ou bien pour une visite gratuite veuillez nous contacter sur : Afficher le numéro / Afficher le numéro",147,2.0,3
348000.0,sale,S+2 en vente Ariana - Riadh Landalous,ariana,riadh andalous,"Cet appartement sur plan direct promoteur fait partie d'une résidence en cours de construction. Cette dernière est caractérisée par son architecture moderne et épurée ainsi que son emplacement stratégique au plein cœur de Riadh Andalous. L'entrée donne sur un hall d'accueil équipé par un dressing. Le salon tapissé de marbre blanc. Il bénéficie d'une ouverture sur un balcon exploitable. La cuisine sera agencée et équipée par une plaque chauffante, hotte aspirante, et four électrique. Elle donne accès à un séchoir. La partie nuit loge deux chambres à coucher, chacune, équipée par son propre dressing. Une salle bain commune est disponible. La place de parking au sous-sol est proposée à 15000TND.",124,2.0,2
240000.0,sale,S+2 en vente Ariana - Cité El Ghazala,ariana,ghazela,"Cet appartement occupé le rez-de-chaussée dans une résidence sécurisée et gardée. L'entrée donne sur un hall de réception. La pièce de vie offre un espace de vie conviviale. Elle est inondée de lumière grâce à son accès à la terrasse. La cuisine est agencée par des éléments de rangement et équipée par une hotte aspirante et une plaque chauffante. Elle est complétée par un séchoir exploitable. La partie nuit loge deux chambres à coucher. Une salle de bain est disponible. Cet appartement est équipé par un chauffage central, et d'une climatisation en Split système. Une place de parking est disponible pour les futures propriétaires.",107,1.0,2
195000.0,sale,S+2 à El Manar II,tunis,manar 2,Cet appartement est situé au cinquième étage avec ascenseur dans une résidence gardée à El Manar II. Le salon est lumineux grâce à sa fenêtre. La cuisine est aménagée par des éléments de rangement. Elle est complétée par un séchoir. La partie nuit abrite deux chambres à coucher qui se partagent une salle de bain.,110,1.0,2
255000.0,sale,S+2 à El Manar II,tunis,manar 2,Cet appartement est situé au rez-de-chaussée dans une résidence gardée à El Manar II. Le salon est lumineux grâce à sa fenêtre. La cuisine est aménagée par des éléments de rangements. Elle est complétée par un séchoir. La partie nuit abrite deux chambres à coucher qui se partagent une salle de bain. Chauffage central et climatisation split système sont disponibles. Une place de parking avec abri.,132,1.0,2
165000.0,sale,شقة للبيع المروج 1,ben arous,mourouj 1,شقة للبيع في المروج 1 اقامة عليسة الطابق الثالث مساحة 96 متر عدد 2 غرف وصالة لتحديد موعد الزيارة الإتصال على رقم Afficher le numéro,96,1.0,3
190000.0,sale,Vente Appartement Rénové situé au cœur de la Goulette,tunis,la goulette,"l'appartement occupe le 1er étage d’une résidence. L’appartement se distingue par son emplacement en face de l'arrêt du train tgm de la goulette ancienne et sa proximité à toutes les commodités nécessaires : écoles, lycées et marie de la goulette, poste de police. L’appartement dispose d'un hall d'entrée, 3 chambres distincts, cuisine et une salle de douche à l'italienne. En plus, vous profiterez d’un appartement entièrement chauffé avec un chauffage central individuel. Cet appartement bénéficie d’une bonne orientation et aération. 1er Contact par whatsapp : Afficher le numéro ",75,1.0,4
168999.0,sale,A vendre appartement s1 haut standing jamais habitée enregistrement 1% a cité el wahatt,tunis,aouina,"A vendre appartement s1 haut standing jamais habitée enregistrement 1% a cité el wahatt se compose d'un salon , 1 chambre a coucher, salle d'eau, kitchenette équipée. Prix : 169 mdt tél  Afficher le numéro",48,1.0,1
485000.0,sale,S+3 en vente à El Menzah 7 bis ,ariana,menzah 7,"Cet appartement est situé au sixième et dernier étage d'une résidence sécurisée au cœur d’El Menzah 7 Bis. Cette dernière se situe dans un quartier très sollicité. L’entrée donne sur un hall. Il dessert la pièce de vie, son volume généreux permet d'aménager un salon et une salle à manger. Elle est lumineuse grâce son ouverture sur un balcon spacieux. La cuisine est agencée et entièrement équipée d'une plaque de cuisson, d'une hotte aspirante et d'un four électrique. Elle est complétée par un séchoir exploitable. Une chambre de service est pensée pour le personnel. Une salle d’eau complète la partie jour. Le compartiment nuit est totalement indépendant. Il se compose de deux chambres à coucher avec dressing chacune et une salle de bain commune. La suite parentale est munie de son propre dressing et salle de bain. Notre appartement est équipé d'une climatisation en split système et d'un chauffage central. Un garage est disponible au sous-sol pour les futures propriétaires.",178,2.0,3
180000.0,sale,S+3 a vendre a El Menzah 7 ,ariana,menzah 7,Cet appartement occupe le quatrième étage d'une résidence en R+4 et sans ascenseur à El Menzah 7. Cette dernière se distingue par son emplacement stratégique proche de toutes commodités. La pièce de vie est lumineuse grâce à la présence d’un balcon.,106,2.0,3
285000.0,sale,Appartement S+3 A vendre ,tunis,la goulette,🔥Appartement S+3. 📍A VENDRE 💡A La Goulette - Cet appartement occupe le troisième et le dernier étage . ✅Un salon ✅Une cuisine ✅Trois chambres à coucher ✅Une salle de bain 📞Merci de nous contacter par téléphones sur :  Afficher le numéro00  ,120,1.0,3
280000.0,sale,S+2 en vente a El Menzah 7 ,ariana,menzah 7,"Cet appartement est totalement rénové. Il occupe le premier étage d’une résidence au cœur d’El Menzah 7. L'entrée donne sur la pièce de vie. Elle est caractérisée par son volume généreux permettant d'aménager un salon et une salle à manger. Elle est lumineuse grâce à son ouverture sur un balcon. La cuisine est agencée et équipée d'une plaque de cuisson, d'un four électrique et d'une hotte aspirante. Elle est annexée par un séchoir exploitable. La partie nuit se compose de deux chambres à coucher avec dressing chacune et une salle de bain commune. Notre appartement est équipé par le chauffage central et la climatisation . Un cellier est disponible au sous-sol.",110,1.0,2
270000.0,sale,A vendre une opportunité en s+2 avec une place de parking au sou sol,tunis,aouina,"Cet appartement occupe le deuxième étage d'une résidence gardée et sécurisé. La résidence est équipée par un ascenseur. L'entrée donne sur un salon avec des fenêtres qui rend la pièce plus lumineuse. La cuisine est équipée par une plaque de cuisson, un four électrique, et une hotte aspirante. Elle est complétée par un séchoir. La partie nuit est composée de deux chambres à coucher dont un avec un dressing. Elles se partagent une salle de bain commune. Cet appartement est équipé par un chauffage central et d'une climatisation en split-système. une place de parking disponible sous-sol.",100,1.0,2
470000.0,sale,S+4 en vente à El Menzah 7 bis ,ariana,menzah 7,"Cet appartement occupe le sixième et le dernier étage d'une résidence au cœur d’El Menzah 7 Bis. Cette dernière est équipée par un double ascenseur. L'entrée donne sur un hall. Il dessert le salon. Cette pièce est caractérisée par son volume généreux, permettant d'aménager un salon et une salle à manger. Ses ouvertures sur une terrasse lui donnent une atmosphère lumineuse. La terrasse de 14m² bénéficie d'une vue dégagée sur le Grand Tunis. Elle enveloppe l’appartement .La cuisine est agencée et équipée d'une plaque de cuisson, d'un four électrique, d'une hotte aspirante et d’une micro-onde. Une salle de douche est disponible pour les invités dans cette partie du jour. Le compartiment nuit se compose d'une suite parentale, de deux chambres à coucher avec dressings chacune, d’une chambre d’invité et d'une salle de bain commune. Un garage au sous-sol est réservé aux futurs propriétaires.",207,2.0,4
780000.0,sale,APPART S3 AU LAC2,tunis,lac 2,"U n appartement au lac 2 composé d'un salon, salle d'eau avec cabine de douche, salle de bain, cuisine avec sechoir et chambre de service, trois chambres à coucher, et une place de parking au sous sol.",190,2.0,2
350000.0,sale,Appartement S+3 avec une place de parking ,ariana,ennasr 2,"Réf: M01 On vous propose en exclusivité la vente d'un appartement s+3 d'une superficie de 150 m2 dont la partie commune, situé au 2ème étage d'une résidence R+8 munie de 2 ascenseurs et se situe au parallèle de l'avenue Hedi Nouira à Ennasr 2. Il se compose d'une partie jour comprenant un salon offrant une vue dégagée, d'une cuisine équipée qui ouvre sur un séchoir, et d'une salle d'eau pour les invités. La partie nuit comprend 3 spacieuses chambres à coucher dont 2 sont équipée de placards intégrés et partageant une salle de bain avec baignoire. I lest équipé de climatiseurs en split et d'un chauffage central. Une place de parking au sous-sol est disponible. Pour toute infirmation supplémentaire veuillez nous contacter au Afficher le numéro ou par E-mail: [email protected]",150,1.0,-3
400000.0,sale,A vendre un appartement S+2 haut standing avec ppkss à AIN Zaghouan nord ,tunis,ain zaghouan nord,"A vendre un appartement S+2 à AIN Zaghouan nord au 5éme étages avec double ascenseur dans une résidence bien gardée et bien sécurisée. Il se compose d’un salon avec balcon, une cuisine Bien équipé hotte et les élément de rangement plus un séchoir deux chambres à coucher plus un et une salle de Bain. l’appartement équipé d’un chauffage central et climatiseurs plus place parking. Tél  Afficher le numéro",118,1.0,2
372000.0,sale,À vendre s2 et S3 neuf à la soukra chotrana 1 ,ariana,chotrana 1,"#S+2/s+3 #Soukra #Chotrana1 #vente On vous propose à la vente des Appartement S+2 et S3 neuf à la Soukra chotrana 1 (Rdc avec jardin 1ère et 2ème étage) ✔️Salon Lumineux donnant sur un Balcon ✔️Deux Chambres à coucher avec dressing dont une avec suite et avec un petit balcon ✔️Salle d'eau invités ✔️Salle de bain commune ✔️Cuisine bien équipé qui donne sur le séchoir ✔️Climatisation Split et chauffage central avec 1 place parking sous sol et cellier Prix de m2 :3100dt TTC Pour plus d'informations, contactez le Afficher le numéro",120,2.0,2
245000.0,sale,Appartement S3 à vendre ,tunis,manar 1,"À vendre à Manar 1, direct propriétaire , avec titre de propriété individuel un appartement de moyen standing titré de 90m2 pas loin du campus universitaire , de Monoprix et de la clinique ( 5 minutes à pieds), un S+3, idéal pour une famille ou pour un investissement locatif. Description : Salon / salle à manger avec balcon 3 chambres confortables. Cuisine avec placard mural et un séchoir. Salle de bain et toilettes séparées pour plus de commodité. Chauffage central. L'appartement est situé au 5ème étage d’un immeuble de moyen standing, avec ascenseur. Appartement avec beaucoup de lumière naturelle et avec une vue panoramique sur le grand Tunis... Titre individuel et direct propriétaire Parking extérieur en bas de l'immeuble. Un Immeuble résidentiel avec un bon voisinage. Quartier très calme et sécurisé, idéal pour les familles ou les étudiants. L'appartement était loué dans l'état à 1100 dinars. Actuellement il est vide pour la vente. Prix de vente 245 milles dinars légèrement négociable Ne manquez pas cette opportunité de devenir propriétaire d’un appartement confortable et bien situé. Pour plus d’informations ou pour organiser une visite, veuillez me contacter au Afficher le numéro // Afficher le numéro",90,1.0,3
139000.0,sale,appartement a vendre à El Mourouj 1 ,ben arous,mourouj 1,"Nouvelle opportunité à ne pas manquer ! ✨ Sweet Home vous propose à la vente un appartement s+3 à El Mourouj 1 d'une superficie 90m² situé en 1 er étage d'un immeuble gardé . 💰 PRIX DE VENTE : 139000 DT Pour organiser une visite ou obtenir des informations supplémentaires, contactez-nous au ☎️ Afficher le numéro. #SweetHome #vente #opportunitéimmobilière #immobilier #visite #bienimmobilier",90,1.0,3
180000.0,sale, A VENDRE S+1 – AOUINA – TEL 52156061 – FB.5601,tunis,aouina,"FB.5601 A vendre un appartement S+1 au 3eme étage sans ascenseur a Aouina près Monoprix, il se compose d’un salon, une cuisine ,une chambre à coucher avec balcon et une salle de douche . L’appartement est équipé avec chauffage central et climatiseur plus une place parking au sous-sol. NB.Il est loué actuellement a 830 dt Agence Immobilière ARI.",73,1.0,1
2800000.0,sale,appartement vente a Manar2 ,tunis,manar 2,La Rosa immobilière met en vente un appartement s+3 au 1 er étage dans une résidence sécurisée proche de toutes les commodités situé a Manar2 a côté Colisée Soula prix 280 mille dinars télé Afficher le numéro watts Afficher le numéro,110,1.0,3
300000.0,sale,Appartement S+3 au premier étage à Ezzahra,ben arous,ezzahra,Cet appartement est situé au premier étage d'une résidence gardée. Le hall d’entrée dessert le salon. Cette pièce est inondée de lumière grâce à son ouverture sur un balcon. La cuisine est agencée par des éléments de rangements. Elle est complétée par un séchoir exploitable. Une salle d'eau est disponible pour les invités dans la partie jour. La partie nuit loge trois chambres à coucher dont une avec son propre dressing. Elles se partagent une salle de bain commune avec baignoire. L'appartement est équipé par un chauffage central. Une place de parking est disponible.,140,1.0,3
