category,room_count,bathroom_count,size,type,price,city,region,log_price
Appartements,4.0,2.0,157.0,À Vendre,420000.0,Tunis,Le Kram,5.623249290397901
Appartements,4.0,2.0,160.0,À Vendre,400000.0,Tunis,Menzah,5.6020599913279625
Appartements,2.0,1.0,100.0,À Vendre,130000.0,Tunis,Autres villes,5.113943352306837
Appartements,2.0,2.0,122.0,À Vendre,290000.0,Tunis,Menzah,5.4623979978989565
Appartements,2.0,1.0,70.0,À Vendre,145000.0,Tunis,Le Bardo,5.161368002234975
Appartements,4.0,2.0,214.0,À Vendre,650000.0,Tunis,La Marsa,5.812913356642856
Appartements,4.0,1.0,150.0,À Vendre,255000.0,Tunis,Menzah,5.406540180433956
Appartements,3.0,2.0,135.0,À Vendre,320000.0,Tunis,Carthage,5.505149978319906
Appartements,4.0,2.0,160.0,À Vendre,330000.0,Tunis,La Goulette,5.518513939877887
Appartements,3.0,2.0,110.0,À Vendre,270000.0,Tunis,L'aouina,5.431363764158987
Appartements,3.0,3.0,237.0,À Vendre,695000.0,Tunis,La Marsa,5.841984804590114
Appartements,1.0,1.0,67.0,À Vendre,191000.0,Tunis,La Marsa,5.281033367247727
Appartements,2.0,2.0,123.0,À Vendre,275000.0,Tunis,L'aouina,5.439332693830263
Appartements,3.0,1.0,170.0,À Vendre,360000.0,Tunis,Le Kram,5.556302500767287
Appartements,3.0,1.0,111.0,À Vendre,285000.0,Tunis,L'aouina,5.45484486000851
Appartements,4.0,2.0,275.0,À Vendre,480000.0,Tunis,Autres villes,5.681241237375588
Appartements,2.0,2.0,122.0,À Vendre,280000.0,Tunis,Menzah,5.447158031342219
Appartements,3.0,2.0,99.0,À Vendre,190000.0,Tunis,Autres villes,5.278753600952829
Appartements,3.0,2.0,123.0,À Vendre,240000.0,Tunis,L'aouina,5.380211241711606
Appartements,3.0,2.0,143.0,À Vendre,320000.0,Tunis,Menzah,5.505149978319906
Appartements,1.0,1.0,67.0,À Vendre,215000.0,Tunis,Carthage,5.332438459915605
Appartements,3.0,1.0,140.0,À Vendre,350000.0,Tunis,Manar,5.544068044350276
Appartements,4.0,2.0,202.0,À Vendre,560000.0,Tunis,La Marsa,5.748188027006201
Appartements,3.0,2.0,130.0,À Vendre,1050000.0,Tunis,L'aouina,6.021189299069938
Appartements,3.0,2.0,228.0,À Vendre,980000.0,Tunis,Carthage,5.991226075692495
Appartements,2.0,1.0,75.0,À Vendre,160000.0,Tunis,Menzah,5.204119982655925
Appartements,2.0,1.0,94.0,À Vendre,190000.0,Tunis,Menzah,5.278753600952829
Appartements,3.0,1.0,135.0,À Vendre,295000.0,Tunis,Carthage,5.469822015978163
Appartements,3.0,1.0,100.0,À Vendre,13000.0,Tunis,Tunis,4.113943352306837
Appartements,1.0,1.0,77.0,À Vendre,234972.0,Tunis,La Marsa,5.371016113463264
Appartements,2.0,2.0,118.0,À Vendre,495000.0,Tunis,La Marsa,5.694605198933568
Appartements,3.0,1.0,70.0,À Vendre,75000.0,Tunis,Sidi Hassine,4.8750612633917
Appartements,2.0,2.0,191.0,À Vendre,750000.0,Tunis,La Marsa,5.8750612633917
Appartements,1.0,1.0,97.0,À Vendre,300000.0,Tunis,La Marsa,5.477121254719663
Appartements,2.0,1.0,144.0,À Vendre,900000.0,Tunis,La Marsa,5.954242509439325
Appartements,4.0,1.0,150.0,À Vendre,850000.0,Tunis,La Goulette,5.929418925714293
Appartements,3.0,1.0,95.0,À Vendre,12000000.0,Tunis,Autres villes,7.079181246047625
Appartements,4.0,2.0,229.0,À Vendre,800000.0,Tunis,La Marsa,5.903089986991944
Appartements,1.0,1.0,67.0,À Vendre,155000.0,Tunis,Menzah,5.190331698170292
Appartements,4.0,1.0,110.0,À Vendre,250000.0,Tunis,L'aouina,5.3979400086720375
Appartements,1.0,1.0,73.0,À Vendre,260000.0,Tunis,Le Kram,5.414973347970818
Appartements,3.0,2.0,260.0,À Vendre,600000.0,Tunis,Tunis,5.778151250383644
Appartements,3.0,1.0,100.0,À Vendre,175000.0,Tunis,Autres villes,5.243038048686294
Appartements,2.0,2.0,113.0,À Vendre,215000.0,Tunis,L'aouina,5.332438459915605
Appartements,3.0,1.0,100.0,À Vendre,225000.0,Tunis,Menzah,5.352182518111363
Appartements,2.0,2.0,119.0,À Vendre,380000.0,Tunis,La Marsa,5.57978359661681
Appartements,4.0,2.0,120.0,À Vendre,220000.0,Tunis,Menzah,5.342422680822207
Appartements,3.0,1.0,78.0,À Vendre,95000.0,Tunis,El Kabaria,4.977723605288848
Appartements,4.0,1.0,101.0,À Vendre,245000.0,Tunis,La Marsa,5.389166084364533
Appartements,3.0,2.0,178.0,À Vendre,540000.0,Tunis,Sidi Daoud,5.732393759822968
Appartements,3.0,1.0,174.0,À Vendre,350000.0,Tunis,Manar,5.544068044350276
Appartements,3.0,1.0,80.0,À Vendre,95000.0,Tunis,Le Bardo,4.977723605288848
Appartements,4.0,1.0,110.0,À Vendre,242000.0,Tunis,Menzah,5.383815365980431
Appartements,3.0,3.0,247.0,À Vendre,850000.0,Tunis,Autres villes,5.929418925714293
Appartements,2.0,1.0,92.0,À Vendre,198000.0,Tunis,L'aouina,5.296665190261531
Appartements,1.0,1.0,85.0,À Vendre,175000.0,Tunis,L'aouina,5.243038048686294
Appartements,2.0,1.0,108.0,À Vendre,200000.0,Tunis,L'aouina,5.301029995663981
Appartements,3.0,2.0,125.0,À Vendre,250000.0,Tunis,L'aouina,5.3979400086720375
Appartements,3.0,2.0,134.0,À Vendre,250000.0,Tunis,L'aouina,5.3979400086720375
Appartements,2.0,1.0,106.0,À Vendre,220000.0,Tunis,L'aouina,5.342422680822207
Appartements,2.0,1.0,65.0,À Vendre,175000.0,Tunis,Autres villes,5.243038048686294
Appartements,3.0,1.0,70.0,À Vendre,70000.0,Tunis,Autres villes,4.845098040014257
Appartements,3.0,1.0,75.0,À Vendre,80000000.0,Tunis,El Kabaria,7.903089986991944
Appartements,1.0,1.0,104.0,À Vendre,264000.0,Tunis,La Marsa,5.421603926869831
Appartements,3.0,1.0,134.0,À Vendre,280000.0,Tunis,La Marsa,5.447158031342219
Appartements,4.0,1.0,85.0,À Vendre,147000.0,Tunis,L'aouina,5.167317334748176
Appartements,3.0,3.0,197.0,À Vendre,545000.0,Tunis,Sidi Daoud,5.7363965022766426
Appartements,1.0,1.0,78.0,À Vendre,235000.0,Tunis,Carthage,5.371067862271736
Appartements,4.0,2.0,147.0,À Vendre,450000.0,Tunis,Carthage,5.653212513775344
Appartements,4.0,1.0,142.0,À Vendre,400000.0,Tunis,Autres villes,5.6020599913279625
Appartements,4.0,3.0,240.0,À Vendre,370000.0,Tunis,Le Kram,5.568201724066995
Appartements,4.0,2.0,200.0,À Vendre,380000.0,Tunis,L'aouina,5.57978359661681
Appartements,3.0,1.0,100.0,À Vendre,1000000.0,Tunis,Manar,6.0
Appartements,2.0,1.0,105.0,À Vendre,240000.0,Tunis,La Marsa,5.380211241711606
Appartements,2.0,1.0,94.0,À Vendre,185000.0,Tunis,L'aouina,5.267171728403014
Appartements,2.0,1.0,105.0,À Vendre,210000.0,Tunis,L'aouina,5.32221929473392
Appartements,2.0,1.0,103.0,À Vendre,155000.0,Tunis,Manar,5.190331698170292
Appartements,1.0,1.0,78.0,À Vendre,147000.0,Tunis,L'aouina,5.167317334748176
Appartements,3.0,1.0,130.0,À Vendre,270000.0,Tunis,La Marsa,5.431363764158987
Appartements,2.0,1.0,100.0,À Vendre,180000.0,Tunis,L'aouina,5.2552725051033065
Appartements,1.0,1.0,60.0,À Vendre,135000.0,Tunis,L'aouina,5.130333768495007
Appartements,1.0,1.0,60.0,À Vendre,120000.0,Tunis,L'aouina,5.079181246047625
Appartements,3.0,2.0,135.0,À Vendre,230000.0,Tunis,L'aouina,5.361727836017593
Appartements,4.0,1.0,118.0,À Vendre,300000.0,Tunis,Autres villes,5.477121254719663
Appartements,3.0,2.0,135.0,À Vendre,250000.0,Tunis,Manar,5.3979400086720375
Appartements,3.0,1.0,87.0,À Vendre,100000.0,Tunis,Tunis,5.0
Appartements,1.0,1.0,37.0,À Vendre,160000.0,Tunis,Autres villes,5.204119982655925
Appartements,3.0,1.0,45.0,À Vendre,80000.0,Tunis,Autres villes,4.903089986991944
Appartements,1.0,1.0,50.0,À Vendre,130000.0,Tunis,Manar,5.113943352306837
Appartements,3.0,2.0,179.0,À Vendre,650000.0,Tunis,La Marsa,5.812913356642856
Appartements,2.0,2.0,117.0,À Vendre,353000.0,Tunis,Carthage,5.547774705387822
Appartements,2.0,1.0,80.0,À Vendre,70000.0,Tunis,Le Bardo,4.845098040014257
Appartements,4.0,1.0,143.0,À Vendre,230000.0,Tunis,El Ouardia,5.361727836017593
Appartements,1.0,1.0,61.0,À Vendre,150000.0,Tunis,La Marsa,5.176091259055681
Appartements,1.0,1.0,60.0,À Vendre,172000.0,Tunis,L'aouina,5.235528446907549
Appartements,2.0,1.0,120.0,À Vendre,220000.0,Tunis,La Marsa,5.342422680822207
Appartements,3.0,1.0,104.0,À Vendre,170000.0,Tunis,Autres villes,5.230448921378274
Appartements,4.0,2.0,180.0,À Vendre,180000.0,Tunis,Menzah,5.2552725051033065
Appartements,2.0,1.0,118.0,À Vendre,380000.0,Tunis,La Goulette,5.57978359661681
Appartements,1.0,1.0,50.0,À Vendre,50000.0,Tunis,Centre Urbain Nord,4.698970004336019
Appartements,4.0,3.0,236.0,À Vendre,630000.0,Tunis,La Marsa,5.799340549453582
Appartements,2.0,1.0,70.0,À Vendre,74000.0,Tunis,Autres villes,4.869231719730976
Appartements,3.0,1.0,133.0,À Vendre,270000.0,Tunis,L'aouina,5.431363764158987
Appartements,2.0,1.0,92.0,À Vendre,225000.0,Tunis,La Marsa,5.352182518111363
Appartements,3.0,2.0,130.0,À Vendre,800000.0,Tunis,La Marsa,5.903089986991944
Appartements,3.0,1.0,151.0,À Vendre,360000.0,Tunis,Manar,5.556302500767287
Appartements,2.0,1.0,70.0,À Vendre,280000.0,Tunis,Carthage,5.447158031342219
Appartements,3.0,2.0,134.0,À Vendre,295000.0,Tunis,L'aouina,5.469822015978163
Appartements,3.0,2.0,151.0,À Vendre,350000.0,Tunis,L'aouina,5.544068044350276
Appartements,2.0,2.0,122.0,À Vendre,290000.0,Tunis,Menzah,5.4623979978989565
Appartements,1.0,1.0,79.0,À Vendre,275000.0,Tunis,Carthage,5.439332693830263
Appartements,1.0,1.0,76.0,À Vendre,174800.0,Tunis,L'aouina,5.242541428298384
Appartements,3.0,1.0,129.0,À Vendre,240000.0,Tunis,L'aouina,5.380211241711606
Appartements,2.0,2.0,124.0,À Vendre,370000.0,Tunis,La Marsa,5.568201724066995
Appartements,1.0,1.0,85.0,À Vendre,243000.0,Tunis,La Marsa,5.385606273598312
Appartements,3.0,3.0,310.0,À Vendre,740000.0,Tunis,La Marsa,5.869231719730976
Appartements,1.0,1.0,59.0,À Vendre,130000.0,Tunis,L'aouina,5.113943352306837
Appartements,2.0,1.0,123.0,À Vendre,367000.0,Tunis,La Goulette,5.56466606425209
Appartements,1.0,1.0,45.0,À Vendre,72000.0,Tunis,Menzah,4.857332496431268
Appartements,2.0,1.0,50.0,À Vendre,55000.0,Tunis,Centre Ville - Lafayette,4.740362689494244
Appartements,3.0,1.0,80.0,À Vendre,90000.0,Tunis,El Ouardia,4.954242509439325
Appartements,4.0,1.0,120.0,À Vendre,200000.0,Tunis,Autres villes,5.301029995663981
Appartements,3.0,1.0,70.0,À Vendre,170000.0,Tunis,Autres villes,5.230448921378274
Appartements,2.0,1.0,68.0,À Vendre,170000.0,Tunis,Le Bardo,5.230448921378274
Appartements,2.0,1.0,256.0,À Vendre,500000.0,Tunis,Le Kram,5.698970004336019
Appartements,3.0,1.0,60.0,À Vendre,65000000.0,Tunis,Ezzouhour,7.812913356642856
Appartements,4.0,2.0,200.0,À Vendre,380000.0,Tunis,Menzah,5.57978359661681
Appartements,2.0,1.0,100.0,À Vendre,280000.0,Tunis,Carthage,5.447158031342219
Appartements,1.0,1.0,40.0,À Vendre,60000.0,Tunis,Autres villes,4.778151250383644
Appartements,2.0,1.0,70.0,À Vendre,220000.0,Tunis,Manar,5.342422680822207
Appartements,4.0,2.0,92.0,À Vendre,250000.0,Tunis,Mutuelleville,5.3979400086720375
Appartements,4.0,2.0,230.0,À Vendre,780000.0,Tunis,L'aouina,5.892094602690481
Appartements,3.0,2.0,400.0,À Vendre,1400000.0,Tunis,La Marsa,6.146128035678238
Appartements,3.0,1.0,75.0,À Vendre,170000.0,Tunis,Autres villes,5.230448921378274
Appartements,3.0,2.0,128.0,À Vendre,300000.0,Tunis,Menzah,5.477121254719663
Appartements,3.0,1.0,70.0,À Vendre,85000.0,Tunis,Ettahrir,4.929418925714293
Appartements,4.0,1.0,125.0,À Vendre,335000.0,Tunis,Manar,5.525044807036846
Appartements,1.0,1.0,100.0,À Vendre,220000.0,Tunis,Menzah,5.342422680822207
Appartements,3.0,3.0,165.0,À Vendre,525000.0,Tunis,La Marsa,5.720159303405957
Appartements,3.0,1.0,90.0,À Vendre,250000.0,Tunis,Le Kram,5.3979400086720375
Appartements,3.0,2.0,360.0,À Vendre,1150000.0,Tunis,Le Kram,6.060697840353612
Appartements,2.0,2.0,90.0,À Vendre,446000.0,Tunis,La Marsa,5.649334858712142
Appartements,1.0,1.0,95.0,À Vendre,295000.0,Tunis,La Marsa,5.469822015978163
Appartements,1.0,1.0,69.0,À Vendre,194037.0,Tunis,Autres villes,5.287884551392505
Appartements,3.0,2.0,140.0,À Vendre,252000.0,Tunis,L'aouina,5.401400540781544
Appartements,2.0,2.0,122.0,À Vendre,290000.0,Tunis,Menzah,5.4623979978989565
Appartements,3.0,2.0,140.0,À Vendre,550000.0,Tunis,Le Kram,5.740362689494244
Appartements,3.0,1.0,70.0,À Vendre,50000.0,Tunis,L'aouina,4.698970004336019
Appartements,1.0,1.0,55.0,À Vendre,7000000.0,Tunis,La Marsa,6.845098040014257
Appartements,2.0,2.0,100.0,À Vendre,410000.0,Tunis,La Marsa,5.612783856719736
Appartements,2.0,2.0,117.0,À Vendre,570000.0,Tunis,La Marsa,5.755874855672492
Appartements,3.0,1.0,110.0,À Vendre,210000.0,Tunis,Ettahrir,5.32221929473392
Appartements,4.0,2.0,160.0,À Vendre,270000.0,Tunis,Manar,5.431363764158987
Appartements,2.0,1.0,105.0,À Vendre,240000.0,Tunis,La Marsa,5.380211241711606
Appartements,2.0,1.0,100.0,À Vendre,165000.0,Tunis,Autres villes,5.217483944213907
Appartements,1.0,1.0,62.0,À Vendre,300000.0,Tunis,Tunis,5.477121254719663
Appartements,3.0,3.0,167.0,À Vendre,290000.0,Tunis,Tunis,5.4623979978989565
Appartements,2.0,1.0,102.0,À Vendre,285000.0,Tunis,Le Kram,5.45484486000851
Appartements,2.0,1.0,115.0,À Vendre,290000.0,Tunis,L'aouina,5.4623979978989565
Appartements,2.0,2.0,140.0,À Vendre,430000.0,Tunis,Centre Urbain Nord,5.633468455579586
Appartements,2.0,1.0,83.0,À Vendre,120000.0,Tunis,Tunis,5.079181246047625
Appartements,3.0,1.0,80.0,À Vendre,135000.0,Tunis,Centre Ville - Lafayette,5.130333768495007
Appartements,2.0,1.0,100.0,À Vendre,300000.0,Tunis,Autres villes,5.477121254719663
Appartements,2.0,1.0,105.0,À Vendre,230000.0,Tunis,L'aouina,5.361727836017593
Appartements,2.0,1.0,80.0,À Vendre,180000.0,Tunis,Autres villes,5.2552725051033065
Appartements,2.0,1.0,130.0,À Vendre,270000.0,Tunis,L'aouina,5.431363764158987
Appartements,2.0,1.0,85.0,À Vendre,220000.0,Tunis,Manar,5.342422680822207
Appartements,3.0,1.0,147.0,À Vendre,323000.0,Tunis,L'aouina,5.509202522331103
Appartements,3.0,1.0,155.0,À Vendre,380000.0,Tunis,L'aouina,5.57978359661681
Appartements,2.0,3.0,147.0,À Vendre,450000.0,Tunis,Autres villes,5.653212513775344
Appartements,3.0,3.0,200.0,À Vendre,610000.0,Tunis,La Marsa,5.785329835010767
Appartements,2.0,1.0,93.0,À Vendre,215000.0,Tunis,L'aouina,5.332438459915605
Appartements,4.0,2.0,160.0,À Vendre,180000.0,Tunis,Menzah,5.2552725051033065
Appartements,2.0,2.0,212.0,À Vendre,330000.0,Tunis,L'aouina,5.518513939877887
Appartements,4.0,3.0,355.0,À Vendre,550000.0,Tunis,L'aouina,5.740362689494244
Appartements,1.0,1.0,100.0,À Vendre,190000.0,Tunis,L'aouina,5.278753600952829
Appartements,3.0,3.0,284.0,À Vendre,680000.0,Tunis,L'aouina,5.832508912706237
Appartements,2.0,1.0,110.0,À Vendre,255000.0,Tunis,L'aouina,5.406540180433956
Appartements,3.0,2.0,200.0,À Vendre,650000.0,Tunis,Autres villes,5.812913356642856
Appartements,3.0,3.0,211.0,À Vendre,459650.0,Tunis,L'aouina,5.662427264452727
Appartements,3.0,2.0,97.0,À Vendre,88000.0,Tunis,Tunis,4.944482672150168
Appartements,3.0,1.0,86.0,À Vendre,95000.0,Tunis,Le Bardo,4.977723605288848
Appartements,2.0,1.0,80.0,À Vendre,90000.0,Tunis,Tunis,4.954242509439325
Appartements,4.0,1.0,130.0,À Vendre,260000.0,Tunis,Menzah,5.414973347970818
Appartements,3.0,1.0,90.0,À Vendre,220000.0,Tunis,Menzah,5.342422680822207
Appartements,3.0,1.0,100.0,À Vendre,800000.0,Tunis,L'aouina,5.903089986991944
Appartements,1.0,1.0,61.0,À Vendre,295000.0,Tunis,La Marsa,5.469822015978163
Appartements,3.0,3.0,186.0,À Vendre,950000.0,Tunis,La Marsa,5.977723605288848
Appartements,4.0,1.0,150.0,À Vendre,800000.0,Tunis,La Marsa,5.903089986991944
Appartements,3.0,1.0,75.0,À Vendre,80000.0,Tunis,Autres villes,4.903089986991944
Appartements,2.0,1.0,98.0,À Vendre,299000.0,Tunis,Le Kram,5.47567118832443
Appartements,3.0,2.0,161.0,À Vendre,415000.0,Tunis,Sidi Daoud,5.6180480967120925
Appartements,3.0,1.0,104.0,À Vendre,160000.0,Tunis,Hraïria,5.204119982655925
Appartements,2.0,1.0,68.0,À Vendre,110000.0,Tunis,Centre Urbain Nord,5.041392685158225
Appartements,2.0,1.0,140.0,À Vendre,250000.0,Tunis,Tunis,5.3979400086720375
